ID	Alldata_robust_kdp	Alldata_robust_hl	Alldata_robust_beta	Alldata_robust_beta.var	Mean_robust_kdp	Mean_robust_hl	Mean_robust_beta	Mean_robust_beta.var	Median_robust_kdp	Median_robust_hl	Median_robust_beta	Median_robust_beta.var	Threshold_robust_kdp	Threshold_robust_hl	Threshold_robust_beta	Threshold_robust_beta.var	Besttime_robust_kdp	Besttime_robust_hl	Besttime_robust_beta	Besttime_robust_beta.var	Best3time_robust_kdp	Best3time_robust_hl	Best3time_robust_beta	Best3time_robust_beta.var	Alldata_kdp	Alldata_hl	Alldata_beta	Alldata_beta.var	Mean_kdp	Mean_hl	Mean_beta	Mean_beta.var	Median_kdp	Median_hl	Median_beta	Median_beta.var	Threshold_kdp	Threshold_hl	Threshold_beta	Threshold_beta.var	Besttime_kdp	Besttime_hl	Besttime_beta	Besttime_beta.var	Best3time_kdp	Best3time_hl	Best3time_beta	Best3time_robust_beta.var
cds601	0.027723714	25.00195955	0.041745916	3.16E-11	NA	NA	NA	NA	NA	NA	NA	NA	0.027723714	25.00195955	0.041745916	3.16E-11	NA	NA	NA	NA	0.027633438	25.08363916	0.041655639	4.92E-11	0.028121573	24.64823683	0.042143774	3.15E-11	0.029694109	23.3429192	0.04371631	3.42E-09	0.02929155	23.66372521	0.043313751	3.43E-09	0.028121573	24.64823683	0.042143774	3.15E-11	0.245056879	2.828515503	0.25907908	0.013948325	0.02803307	24.72605313	0.042055272	1.14E-08
cds6027	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0129088	53.69571094	0.026931001	2.98E-09	0.012938126	53.57400166	0.026960328	3.62E-09	0.012938126	53.57400166	0.026960328	3.62E-09	0.012936562	53.58047949	0.026958763	2.98E-09	NA	NA	NA	NA	0.012832507	54.01494527	0.026854709	2.72E-09
cds6028	0.015323186	45.23518704	0.029345388	2.03E-15	NA	NA	NA	NA	NA	NA	NA	NA	0.015362454	45.1195599	0.029384656	1.47E-15	0.014867394	46.62196831	0.028889596	4.79E-14	0.015225522	45.52534697	0.029247724	1.06E-14	0.016706522	41.48961605	0.030728724	1.34E-15	0.018138152	38.21487396	0.032160353	4.60E-09	0.015658827	44.26558813	0.029681028	1.96E-10	0.01671305	41.47341149	0.030735251	1.34E-15	0.015577945	44.49541981	0.029600146	6.77E-15	0.016443781	42.15254293	0.030465983	8.83E-17
cds604	0.031690486	21.872406	0.045712688	3.62E-09	NA	NA	NA	NA	NA	NA	NA	NA	0.031690486	21.872406	0.045712688	3.62E-09	0.031223749	22.19935796	0.045245951	3.56E-05	0.031690486	21.872406	0.045712688	3.62E-09	0.031690486	21.872406	0.045712688	3.62E-09	0.032126419	21.57561297	0.046148621	2.93E-08	0.032316958	21.44840448	0.046339159	2.91E-08	0.031690486	21.872406	0.045712688	3.62E-09	0.031223749	22.19935796	0.045245951	3.56E-05	0.031690486	21.872406	0.045712688	3.62E-09
cds6048	0.027376061	25.31946359	0.041398263	1.63E-09	NA	NA	NA	NA	NA	NA	NA	NA	0.027376061	25.31946359	0.041398263	1.63E-09	0.029626396	23.39627042	0.043648598	2.88E-09	0.027376061	25.31946359	0.041398263	1.63E-09	0.027873868	24.86727637	0.04189607	1.76E-10	0.027497287	25.20783875	0.041519489	3.11E-07	0.027571635	25.13986506	0.041593836	3.10E-07	0.027873868	24.86727637	0.04189607	1.76E-10	0.029626396	23.39627042	0.043648598	2.88E-09	0.027873868	24.86727637	0.04189607	1.76E-10
cds6050	0.05048407	13.73001786	0.064506271	0	NA	NA	NA	NA	NA	NA	NA	NA	0.05048407	13.73001786	0.064506271	0	NA	NA	NA	NA	0.05048407	13.73001786	0.064506271	0	0.051049464	13.57795212	0.065071666	6.39E-08	0.052374578	13.23442043	0.066396779	4.26E-07	0.052374578	13.23442043	0.066396779	4.26E-07	0.051049464	13.57795212	0.065071666	6.39E-08	0.067961331	10.1991408	0.081983532	0.000424505	0.051049464	13.57795212	0.065071666	6.39E-08
cds6062	0.181904737	3.81049549	0.195926939	1.23E-07	NA	NA	NA	NA	NA	NA	NA	NA	0.181904737	3.81049549	0.195926939	1.23E-07	0.857007196	0.80879972	0.871029398	0.018331079	0.419787241	1.651186871	0.433809442	0.032263002	0.112406256	6.166446651	0.126428458	9.08E-11	0.096866911	7.15566516	0.110889113	3.81E-08	0.092486241	7.494597814	0.106508443	1.83E-08	0.112406256	6.166446651	0.126428458	9.08E-11	0.857007196	0.80879972	0.871029398	0.018331079	0.419787241	1.651186871	0.433809442	1.47E-09
cds6072	0.008299367	83.51808048	0.022321568	5.50E-10	NA	NA	NA	NA	NA	NA	NA	NA	0.008299367	83.51808048	0.022321568	5.50E-10	0.007443343	93.12309697	0.021465545	3.54E-08	0.007502548	92.38823464	0.02152475	2.97E-13	0.012153199	57.03413243	0.026175401	1.40E-10	0.01525055	45.45063419	0.029272752	2.89E-08	0.01056032	65.63694767	0.024582522	2.01E-08	0.012153199	57.03413243	0.026175401	1.40E-10	0.007443343	93.12309697	0.021465545	3.54E-08	0.007870277	88.07151214	0.021892478	4.03E-10
cds6074	0.031685447	21.87588454	0.045707649	1.24E-10	NA	NA	NA	NA	NA	NA	NA	NA	0.031685447	21.87588454	0.045707649	1.24E-10	0.026412594	26.2430558	0.040434796	1.66E-06	0.031499658	22.00491131	0.04552186	1.12E-06	0.022647661	30.6056856	0.036669862	3.38E-11	0.025000365	27.725482	0.039022567	2.43E-09	0.027958319	24.79216205	0.041980521	8.47E-10	0.022647661	30.6056856	0.036669862	3.38E-11	0.029832941	23.23428928	0.043855143	1.40E-07	0.022438584	30.89086155	0.036460785	1.90E-06
cds6077	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.022394384	30.95183019	0.036416586	1.18E-05	0.022394384	30.95183019	0.036416586	1.18E-05	0.022394384	30.95183019	0.036416586	1.18E-05	0.022394384	30.95183019	0.036416586	1.18E-05	NA	NA	NA	NA	0.022394384	30.95183019	0.036416586	1.18E-05
cds6089	0.032208509	21.52062325	0.04623071	1.22E-10	NA	NA	NA	NA	NA	NA	NA	NA	0.032208509	21.52062325	0.04623071	1.22E-10	0.031359037	22.10358643	0.045381238	3.72E-06	0.02698732	25.68417997	0.041009521	2.15E-06	0.027329285	25.36279977	0.041351486	2.90E-11	0.028395947	24.41007476	0.042418148	1.21E-09	0.027580389	25.13188546	0.041602591	1.22E-09	0.027329285	25.36279977	0.041351486	2.90E-11	0.031359037	22.10358643	0.045381238	7.25E-07	0.027087124	25.58954538	0.041109325	9.32E-10
cds6095	0.06707192	10.33438701	0.081094122	2.07E-09	NA	NA	NA	NA	NA	NA	NA	NA	0.06707192	10.33438701	0.081094122	2.07E-09	NA	NA	NA	NA	0.158302156	4.378633852	0.172324358	4.24E-11	0.067222464	10.31124328	0.081244666	4.23E-12	0.07666526	9.041216115	0.090687461	1.89E-10	0.081164093	8.540071779	0.095186295	1.65E-10	0.067222464	10.31124328	0.081244666	4.23E-12	NA	NA	NA	NA	0.166054667	4.174210787	0.180076868	1.20E-10
cds61	0.037802389	18.33606837	0.05182459	7.00E-12	NA	NA	NA	NA	NA	NA	NA	NA	0.037814947	18.32997913	0.051837148	3.26E-12	0.039850302	17.39377472	0.053872504	3.55E-08	0.040238353	17.2260328	0.054260554	3.62E-10	0.037706705	18.38259742	0.051728907	9.98E-16	0.039107981	17.7239314	0.053130183	8.30E-09	0.037371454	18.54750371	0.051393656	5.07E-10	0.037710025	18.38097899	0.051732227	4.46E-14	0.040958699	16.92307603	0.054980901	7.39E-09	0.044645028	15.52574199	0.058667229	7.37E-09
cds6100	0.021410005	32.37491875	0.035432207	1.23E-14	NA	NA	NA	NA	NA	NA	NA	NA	0.021406455	32.38028747	0.035428657	9.59E-13	0.019649061	35.27635225	0.033671262	2.43E-09	0.021087968	32.86932028	0.03511017	4.21E-09	0.020777461	33.36053268	0.034799663	1.36E-12	0.021110813	32.83375059	0.035133015	1.01E-09	0.020218721	34.28244435	0.034240923	9.76E-10	0.020778998	33.35806592	0.034801199	1.36E-12	0.018948115	36.58132692	0.032970316	9.65E-10	0.020575295	33.68832354	0.034597496	1.19E-09
cds6112	0.022664466	30.58299204	0.036686668	7.76E-13	NA	NA	NA	NA	NA	NA	NA	NA	0.022664466	30.58299204	0.036686668	7.76E-13	0.022859227	30.32242462	0.036881428	1.66E-11	0.02255686	30.72888652	0.036579061	3.92E-12	0.022620942	30.64183594	0.036643143	9.86E-13	0.025116827	27.59692408	0.039139029	5.05E-09	0.022888838	30.28319685	0.036911039	2.32E-09	0.022620942	30.64183594	0.036643143	9.86E-13	0.021917181	31.62574444	0.035939383	1.18E-12	0.022292685	31.09303223	0.036314887	1.43E-12
cds6114	0.023645745	29.31382263	0.037667947	3.88E-10	NA	NA	NA	NA	NA	NA	NA	NA	0.023645745	29.31382263	0.037667947	3.88E-10	0.021963687	31.55878064	0.035985889	8.42E-08	0.022556641	30.72918481	0.036578842	9.15E-10	0.02478708	27.96405163	0.038809281	6.43E-11	0.027344753	25.34845291	0.041366954	5.30E-09	0.026774784	25.88805914	0.040796985	8.18E-09	0.02478708	27.96405163	0.038809281	6.43E-11	0.021963687	31.55878064	0.035985889	8.42E-08	0.023612907	29.35458856	0.037635109	2.81E-10
cds6123	0.013246356	52.32738401	0.027268558	6.56E-14	NA	NA	NA	NA	NA	NA	NA	NA	0.013254726	52.29434324	0.027276927	1.13E-13	0.012673746	54.69158003	0.026695947	2.78E-12	0.013248729	52.31801524	0.02727093	9.32E-12	0.014357973	48.2761163	0.028380175	1.06E-13	0.01634217	42.41463474	0.030364372	3.40E-09	0.013679314	50.67119585	0.027701515	1.43E-09	0.014364759	48.25331151	0.02838696	1.06E-13	0.012253641	56.56663218	0.026275842	9.10E-12	0.013820144	50.15484649	0.027842345	1.39E-11
cds6126	0.029453303	23.53376755	0.043475504	1.17E-10	NA	NA	NA	NA	NA	NA	NA	NA	0.029454898	23.53249319	0.043477099	1.14E-10	NA	NA	NA	NA	0.035498431	19.52613577	0.049520632	3.39E-17	0.029767879	23.28507105	0.043790081	3.83E-11	0.030723957	22.56047875	0.044746159	2.66E-09	0.02981285	23.24994722	0.043835051	3.59E-09	0.029769004	23.28419139	0.043791205	3.83E-11	NA	NA	NA	NA	0.036569956	18.95400616	0.050592158	7.65E-08
cds6133	0.021853863	31.71737497	0.035876065	3.85E-10	NA	NA	NA	NA	NA	NA	NA	NA	0.021852987	31.71864771	0.035875188	3.79E-10	0.020932734	33.11307495	0.034954935	9.25E-11	0.022321188	31.0533281	0.03634339	3.71E-10	0.020344918	34.06979556	0.034367119	1.18E-13	0.022388074	30.96055464	0.036410275	7.10E-09	0.02280045	30.40059205	0.036822652	7.45E-09	0.020344956	34.06973071	0.034367158	1.22E-13	0.01916939	36.15906384	0.033191591	2.59E-07	0.019969266	34.71069981	0.033991467	3.34E-10
cds6142	0.028007469	24.74865456	0.042029671	2.61E-11	NA	NA	NA	NA	NA	NA	NA	NA	0.028007469	24.74865456	0.042029671	2.61E-11	NA	NA	NA	NA	0.027993957	24.76060039	0.042016159	1.49E-07	0.028007469	24.74865456	0.042029671	2.61E-11	0.029117339	23.80530642	0.043139541	3.40E-10	0.028751842	24.10792231	0.042774044	3.50E-10	0.028007469	24.74865456	0.042029671	2.61E-11	0.048561332	14.27364432	0.062583534	8.53E-07	0.027993957	24.76060039	0.042016159	1.49E-07
cds6145	0.020624299	33.60827768	0.034646501	2.07E-09	NA	NA	NA	NA	NA	NA	NA	NA	0.020624299	33.60827768	0.034646501	2.07E-09	NA	NA	NA	NA	0.020765114	33.38037026	0.034787315	1.62E-09	0.024723799	28.035626	0.038746001	2.25E-10	0.024455174	28.3435804	0.038477375	5.71E-08	0.021456883	32.30418827	0.035479084	5.73E-08	0.024723799	28.035626	0.038746001	2.25E-10	1.385639961	0.500236137	1.399662162	0.034786108	0.020765114	33.38037026	0.034787315	8.28E-10
cds6150	0.01668037	41.55466438	0.030702572	2.77E-11	NA	NA	NA	NA	NA	NA	NA	NA	0.01668037	41.55466438	0.030702572	2.77E-11	0.015441795	44.88773431	0.029463996	1.16E-06	0.016355008	42.38134244	0.030377209	3.73E-09	0.014662754	47.27264685	0.028684955	1.93E-11	0.014779189	46.90021892	0.02880139	1.94E-09	0.015847	43.73996344	0.029869201	1.93E-09	0.014662754	47.27264685	0.028684955	1.93E-11	0.013352262	51.91233944	0.027374464	2.05E-08	0.014587766	47.51565022	0.028609967	2.24E-11
cds6155	0.00966063	71.74968586	0.023682832	4.42E-11	NA	NA	NA	NA	NA	NA	NA	NA	0.009630258	71.97597129	0.02365246	4.58E-13	0.009844366	70.41054908	0.023866567	2.36E-08	0.009610067	72.12719263	0.023632269	5.02E-09	0.01087009	63.76645911	0.024892292	7.58E-15	0.012006221	57.73233404	0.026028423	2.02E-12	0.010861978	63.81408707	0.024884179	2.55E-12	0.010875991	63.7318661	0.024898192	3.75E-13	0.010351369	66.96188319	0.024373571	4.19E-09	0.010787271	64.25602871	0.024809472	1.16E-09
cds6162	0.045935923	15.08943608	0.059958125	4.14E-09	NA	NA	NA	NA	NA	NA	NA	NA	0.045935923	15.08943608	0.059958125	4.14E-09	0.04888455	14.1792688	0.062906752	3.32E-11	0.049142741	14.10477238	0.063164943	8.83E-10	0.046082986	15.04128198	0.060105187	5.55E-13	0.048055441	14.42390644	0.062077642	2.04E-09	0.045831107	15.12394586	0.059853309	2.07E-09	0.046082986	15.04128198	0.060105187	5.55E-13	0.04888455	14.1792688	0.062906752	3.32E-11	0.05060989	13.69588395	0.064632092	5.57E-08
cds6164	0.016327528	42.45267187	0.030349729	7.25E-08	NA	NA	NA	NA	NA	NA	NA	NA	0.015597569	44.43943593	0.029619771	1.26E-08	0.014314742	48.42191322	0.028336943	3.23E-07	0.014984211	46.25850273	0.029006413	8.98E-08	0.016648532	41.63413285	0.030670733	3.56E-14	0.017752697	39.04461283	0.031774899	2.73E-11	0.016339713	42.42101211	0.030361915	2.99E-11	0.016653036	41.6228705	0.030675238	9.25E-13	0.014314742	48.42191322	0.028336943	3.23E-07	0.016464332	42.09992671	0.030486534	5.05E-08
cds6165	0.011594023	59.78487432	0.025616224	9.17E-16	NA	NA	NA	NA	NA	NA	NA	NA	0.011647616	59.50978847	0.025669818	1.31E-14	0.010891168	63.64305237	0.02491337	1.85E-10	0.01148332	60.36121965	0.025505521	4.96E-11	0.012000179	57.76140225	0.026022381	2.44E-15	0.013018072	53.24499712	0.027040273	2.39E-10	0.012128191	57.15173471	0.026150393	1.24E-10	0.012010264	57.71290293	0.026032465	3.22E-15	0.010859752	63.82716446	0.024881954	1.53E-10	0.011824121	58.6214546	0.025846323	2.76E-11
cds6176	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.017668718	39.23019096	0.03169092	4.61E-05	0.017668718	39.23019096	0.03169092	5.69E-07	0.017668718	39.23019096	0.03169092	5.69E-07	0.017668718	39.23019096	0.03169092	4.61E-05	NA	NA	NA	NA	0.017668718	39.23019096	0.03169092	4.61E-05
cds6177	0.025125225	27.58770044	0.039147427	1.28E-08	NA	NA	NA	NA	NA	NA	NA	NA	0.025125225	27.58770044	0.039147427	1.28E-08	0.031008229	22.35365264	0.045030431	5.98E-06	0.025125225	27.58770044	0.039147427	1.28E-08	0.025571861	27.10585562	0.039594063	7.94E-08	0.025655148	27.01785958	0.039677349	2.46E-07	0.027259185	25.4280226	0.041281387	9.19E-09	0.025571861	27.10585562	0.039594063	7.94E-08	0.031008229	22.35365264	0.045030431	5.98E-06	0.025571861	27.10585562	0.039594063	7.94E-08
cds6180	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cds6186	0.023495245	29.50159352	0.037517447	6.98E-10	NA	NA	NA	NA	NA	NA	NA	NA	0.023495245	29.50159352	0.037517447	6.98E-10	NA	NA	NA	NA	0.023495245	29.50159352	0.037517447	6.98E-10	0.033960789	20.41022011	0.047982991	0.000111314	0.028493887	24.3261715	0.042516089	1.26E-05	0.023782615	29.14512036	0.037804817	4.71E-08	0.033960789	20.41022011	0.047982991	0.000111314	NA	NA	NA	NA	0.033960789	20.41022011	0.047982991	0.000111314
cds6198	0.017957933	38.59838376	0.031980134	1.81E-10	NA	NA	NA	NA	NA	NA	NA	NA	0.017984844	38.54062847	0.032007045	5.69E-10	NA	NA	NA	NA	0.012983134	53.38827801	0.027005336	0	0.016793153	41.27558249	0.030815355	2.11E-12	0.021584549	32.11311849	0.035606751	3.17E-08	0.0198913	34.84675041	0.033913502	2.32E-10	0.016794219	41.27296193	0.030816421	2.11E-12	0.308722258	2.245212849	0.32274446	0.028421283	0.015402184	45.00317526	0.029424385	5.91E-08
cds6199	0.032733531	21.17544778	0.046755733	1.74E-11	NA	NA	NA	NA	NA	NA	NA	NA	0.032733531	21.17544778	0.046755733	1.74E-11	0.036086533	19.20791859	0.050108734	1.76E-07	0.039995106	17.33079994	0.054017308	8.37E-08	0.033252398	20.84502859	0.047274599	6.64E-12	0.034411831	20.14270003	0.048434032	4.99E-10	0.033989895	20.39274268	0.048012097	5.02E-10	0.033252398	20.84502859	0.047274599	6.64E-12	0.036086533	19.20791859	0.050108734	1.76E-07	0.044521908	15.56867629	0.05854411	7.30E-08
cds6210	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.015710618	44.11966372	0.02973282	2.16E-08	0.017947819	38.62013461	0.03197002	9.06E-08	0.017947819	38.62013461	0.03197002	9.06E-08	0.015710618	44.11966372	0.02973282	2.16E-08	0.013177787	52.59966687	0.027199988	1.32E-06	0.015803089	43.86150008	0.02982529	3.64E-07
cds6212	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.034729497	19.95845751	0.048751698	1.33E-08	0.034729497	19.95845751	0.048751698	1.33E-08	0.034729497	19.95845751	0.048751698	1.33E-08	0.034729497	19.95845751	0.048751698	1.33E-08	NA	NA	NA	NA	0.043009653	16.116084	0.057031855	1.68E-06
cds6213	0.027408423	25.28956849	0.041430624	1.19E-10	NA	NA	NA	NA	NA	NA	NA	NA	0.027408423	25.28956849	0.041430624	1.19E-10	1.82538124	0.37972735	1.839403442	0.160589841	0.023918536	28.97949903	0.037940737	1.45E-08	0.028736693	24.12063123	0.042758895	3.03E-10	0.027209767	25.47420464	0.041231969	1.22E-07	0.026304982	26.35041499	0.040327183	4.52E-08	0.028736693	24.12063123	0.042758895	3.03E-10	1.82538124	0.37972735	1.839403442	0.160589841	0.024695786	28.06742771	0.038717987	1.14E-09
cds6222	0.016000567	43.32016282	0.030022769	3.79E-12	NA	NA	NA	NA	NA	NA	NA	NA	0.0159556	43.44225233	0.029977801	4.13E-12	0.015739074	44.0398966	0.029761275	3.94E-11	0.01593476	43.4990652	0.029956962	2.00E-11	0.016833535	41.17656799	0.030855736	1.99E-13	0.021313576	32.52139239	0.035335778	8.25E-10	0.015948038	43.46284907	0.02997024	1.19E-10	0.016804571	41.24753834	0.030826772	1.99E-13	0.015264825	45.40813102	0.029287027	2.35E-12	0.015935801	43.49622563	0.029958002	3.80E-11
cds6223	0.009075728	76.37372805	0.02309793	1.34E-13	NA	NA	NA	NA	NA	NA	NA	NA	0.009075619	76.37464177	0.023097821	5.34E-14	0.008219607	84.3285033	0.022241809	7.71E-11	0.008888268	77.98450366	0.02291047	4.87E-12	0.011323061	61.21553237	0.025345262	2.21E-19	0.012987284	53.37121837	0.027009486	3.33E-09	0.009699958	71.45878417	0.023722159	1.06E-09	0.011326871	61.19493999	0.025349072	5.06E-15	0.009884726	70.12305804	0.023906927	2.15E-12	0.01084043	63.94093009	0.024862632	2.98E-13
cds6227	0.104233883	6.649921877	0.118256085	6.64E-09	NA	NA	NA	NA	NA	NA	NA	NA	0.104233883	6.649921877	0.118256085	6.64E-09	NA	NA	NA	NA	0.275738974	2.513780223	0.289761176	1.15E-06	0.104233883	6.649921877	0.118256085	6.64E-09	0.112779614	6.146032562	0.126801816	4.38E-08	0.111023581	6.243242868	0.125045783	4.39E-08	0.104233883	6.649921877	0.118256085	6.64E-09	NA	NA	NA	NA	0.275738974	2.513780223	0.289761176	1.15E-06
cds623	0.010973296	63.16672521	0.024995498	1.09E-13	NA	NA	NA	NA	NA	NA	NA	NA	0.010967007	63.20295104	0.024989208	4.26E-14	0.010607792	65.34321122	0.024629993	3.22E-11	0.010795437	64.20742104	0.024817639	1.34E-11	0.011642424	59.53633064	0.025664625	6.12E-15	0.013601479	50.96116131	0.027623681	1.32E-08	0.011785461	58.81375116	0.025807663	7.93E-10	0.011645035	59.52297717	0.025667237	6.12E-15	0.010861225	63.81851132	0.024883426	1.09E-11	0.011295009	61.36756125	0.025317211	2.37E-12
cds6233	0.011992273	57.79948094	0.026014475	1.43E-10	NA	NA	NA	NA	NA	NA	NA	NA	0.012008255	57.72255629	0.026030457	1.37E-10	0.011642992	59.53342172	0.025665194	2.17E-09	0.01130261	61.32629617	0.025324811	4.32E-10	0.014301961	48.46518523	0.028324162	1.45E-12	0.015691476	44.17348545	0.029713677	2.73E-09	0.013632758	50.84423802	0.027654959	2.54E-09	0.014303211	48.46094829	0.028325413	1.45E-12	0.012340486	56.16854949	0.026362687	3.02E-09	0.013921237	49.79063298	0.027943438	2.88E-09
cds6234	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.027356597	25.33747862	0.041378798	4.47E-09	0.025735854	26.93313308	0.039758056	7.28E-09	0.025735854	26.93313308	0.039758056	7.28E-09	0.027356597	25.33747862	0.041378798	4.47E-09	0.045412508	15.26335382	0.05943471	0.000231403	0.027356597	25.33747862	0.041378798	4.47E-09
cds624	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cds6242	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.034694002	19.97887666	0.048716203	6.15E-06	0.034694002	19.97887666	0.048716203	6.15E-06	0.034694002	19.97887666	0.048716203	6.15E-06	0.034694002	19.97887666	0.048716203	6.15E-06	NA	NA	NA	NA	0.034694002	19.97887666	0.048716203	6.15E-06
cds6264	0.017082176	40.57721728	0.031104378	5.40E-12	NA	NA	NA	NA	NA	NA	NA	NA	0.017082176	40.57721728	0.031104378	5.40E-12	0.016839182	41.16275856	0.030861384	1.39E-07	0.017039894	40.67790517	0.031062095	2.21E-07	0.019132341	36.22908295	0.033154543	4.93E-12	0.019685004	35.2119392	0.033707206	2.59E-10	0.020475982	33.8517187	0.034498184	2.55E-10	0.019132341	36.22908295	0.033154543	4.93E-12	0.016839182	41.16275856	0.030861384	1.39E-07	0.019104697	36.28150637	0.033126898	2.94E-08
cds6274	0.078780539	8.798456919	0.092802741	7.77E-10	NA	NA	NA	NA	NA	NA	NA	NA	0.078790091	8.797390237	0.092812293	7.55E-10	0.096973237	7.147819355	0.110995439	2.10E-08	0.095155428	7.284368239	0.10917763	1.52E-08	0.047041189	14.73489921	0.061063391	4.42E-14	0.055750687	12.43298017	0.069772888	5.25E-12	0.049022067	14.13949326	0.063044268	1.57E-12	0.047045312	14.73360794	0.061067513	1.19E-13	0.086707962	7.994043031	0.100730164	1.32E-05	0.086107046	8.049831105	0.100129248	1.61E-08
cds6275	0.017671935	39.22305032	0.031694136	1.27E-13	NA	NA	NA	NA	NA	NA	NA	NA	0.017671845	39.22324995	0.031694046	8.28E-14	0.017250499	40.18128192	0.031272701	1.98E-10	0.017496991	39.61522212	0.031519192	5.66E-12	0.018465327	37.53776971	0.032487528	3.76E-13	0.020092658	34.49753515	0.03411486	3.30E-09	0.018201816	38.08120939	0.032224018	1.38E-09	0.018466414	37.53555959	0.032488616	3.76E-13	0.016473934	42.07538856	0.030496136	1.98E-14	0.017850778	38.83008296	0.031872979	5.93E-12
cds6277	0.030390647	22.80791163	0.044412848	7.33E-15	NA	NA	NA	NA	NA	NA	NA	NA	0.030417225	22.787982	0.044439427	1.35E-14	0.033256478	20.8424713	0.047278679	4.10E-13	0.030241812	22.92016051	0.044264013	2.06E-14	0.029798692	23.26099343	0.043820894	3.77E-14	0.030420179	22.78576919	0.044442381	6.10E-09	0.030141173	22.99668864	0.044163375	5.66E-10	0.029806398	23.25497934	0.0438286	3.77E-14	0.033411307	20.74588621	0.047433509	4.21E-10	0.029494682	23.50075125	0.043516883	2.16E-10
cds6282	0.132585082	5.22794248	0.146607283	2.28E-08	NA	NA	NA	NA	NA	NA	NA	NA	0.132585082	5.22794248	0.146607283	2.28E-08	NA	NA	NA	NA	0.118222332	5.863081616	0.132244533	8.21E-08	0.059935438	11.56489731	0.073957639	4.08E-10	0.068410462	10.13218095	0.082432664	1.17E-07	0.070412566	9.844083501	0.084434768	1.16E-07	0.059935438	11.56489731	0.073957639	4.08E-10	NA	NA	NA	NA	0.126180621	5.49329346	0.140202823	1.48E-05
cds6283	0.062861707	11.02654078	0.076883909	2.99E-10	NA	NA	NA	NA	NA	NA	NA	NA	0.062861707	11.02654078	0.076883909	2.99E-10	NA	NA	NA	NA	0.062861707	11.02654078	0.076883909	2.99E-10	0.062861707	11.02654078	0.076883909	2.99E-10	0.063663018	10.88775239	0.07768522	1.99E-08	0.062945938	11.01178565	0.07696814	1.99E-08	0.062861707	11.02654078	0.076883909	2.99E-10	0.521859555	1.328225522	0.535881757	0.002347525	0.062861707	11.02654078	0.076883909	2.99E-10
cds6285	0.021558345	32.15215151	0.035580547	2.37E-11	NA	NA	NA	NA	NA	NA	NA	NA	0.021558345	32.15215151	0.035580547	2.37E-11	0.020904309	33.15810046	0.034926511	1.55E-10	0.021396834	32.39484774	0.035419036	1.06E-12	0.022475114	30.84065228	0.036497316	1.02E-12	0.024842702	27.90144114	0.038864903	2.37E-09	0.022511402	30.79093725	0.036533604	2.40E-09	0.022475114	30.84065228	0.036497316	1.02E-12	0.02149607	32.24529734	0.035518272	3.49E-11	0.022296969	31.0870583	0.036319171	1.48E-12
cds6287	0.047907433	14.46846828	0.061929635	1.07E-05	NA	NA	NA	NA	NA	NA	NA	NA	0.047907433	14.46846828	0.061929635	1.07E-05	0.047907433	14.46846828	0.061929635	1.07E-05	0.047907433	14.46846828	0.061929635	1.07E-05	0.047907433	14.46846828	0.061929635	1.07E-05	NA	NA	NA	NA	NA	NA	NA	NA	0.047907433	14.46846828	0.061929635	1.07E-05	0.047907433	14.46846828	0.061929635	1.07E-05	0.047907433	14.46846828	0.061929635	1.07E-05
